name,street_address,city,postcode,phone_number,job,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,score
Jared Jackson,31990 John Run Suite 660,Port Scott,96720,(657)965-7773,Firefighter,3,80.86,1,0,Rural,1,Phone,No Offer,0,0.9487932089853911
Paul Barton,80933 Hayden Flats Suite 104,Christopherville,18833,(368)910-4907,Health physicist,9,646.2,1,0,Urban,1,Phone,Buy One Get One,0,0.4222450899030791
Felicia Krueger,768 Howard Parks Suite 147,New Megan,43854,(016)911-1178x62350,Retail banker,1,585.22,1,0,Urban,1,Phone,Buy One Get One,0,1.3789990200970554
Derrick Matthews,8540 Cruz Manors,Hamiltonberg,21134,360.316.7370x323,Operational researcher,2,202.92,0,1,Surburban,0,Phone,Discount,0,0.6911780239153408
Chad Phillips,381 Burns Point Suite 171,New Hectorbury,35795,+1-306-013-6731x1998,"Teacher, special educational needs",7,78.57,1,0,Urban,1,Web,Buy One Get One,0,0.534991948996973
Katrina Lopez,58774 Tapia Mount Suite 724,Norriston,51278,484.181.1779x50684,"Designer, furniture",1,735.63,1,0,Rural,1,Phone,Buy One Get One,0,1.363288022577646
Alex Nunez,3157 Thomas Station,Kevinmouth,41803,697-984-0743,Editorial assistant,9,162.44,1,0,Urban,0,Web,Buy One Get One,0,1.3870020272792791
Debra Lane,060 Peterson Grove Apt. 005,North Zacharyhaven,78590,770-194-5668,Legal executive,10,226.15,0,1,Surburban,1,Multichannel,Discount,0,1.35432342984273
Richard Chavez,41300 Debra Plains,Gregoryport,00975,(227)832-4532x100,Civil Service fast streamer,10,29.99,1,0,Urban,0,Web,Buy One Get One,0,0.8989916360110466
Brian Hooper,77851 Haynes Stream,North Tina,52197,759.251.7130x9040,Toxicologist,9,179.43,0,1,Urban,0,Web,Buy One Get One,0,0.08637839793061675
Curtis Baker,4609 Jessica Unions Suite 395,South Michelle,43695,179.692.9970,Ranger/warden,6,549.78,1,0,Surburban,1,Web,Discount,0,0.9871802768859862
Wayne Moore,7796 Sims Street Suite 122,Gabrielfurt,16035,627.196.2599,Surgeon,9,34.72,0,1,Surburban,1,Phone,No Offer,0,0.7392510374318724
Lacey Blake,2723 Scott Lane,South April,18387,(597)533-0261x057,"Engineer, control and instrumentation",1,61.08,0,1,Rural,0,Web,Buy One Get One,1,2.191079390336471
Christopher Duke,252 Ronald Points,New Katherine,33480,+1-508-953-4405x43932,Medical technical officer,1,92.29,0,1,Rural,1,Phone,No Offer,1,2.2042116301245214
Michael Davis,70704 Murphy Well Apt. 180,West Alicia,56550,(428)112-6318x16255,"Engineer, chemical",4,316.87,0,1,Urban,1,Web,Discount,0,1.110790204427143
Jennifer Allen,779 David Village,Michaelborough,11887,119-097-6635x04310,Quantity surveyor,2,189.02,0,1,Urban,1,Phone,No Offer,0,1.2189428464893661
Aaron Miller,084 Day Islands,Lewisberg,69300,234.100.1246,Housing manager/officer,2,210.51,0,1,Urban,0,Phone,Discount,1,1.4856174316017845
Emily Carroll,5573 Smith Locks Apt. 521,Jonesbury,86765,(649)643-3110,Records manager,9,301.15,1,1,Surburban,0,Phone,Discount,1,2.063703736737555
Stephanie Davis,4708 Kevin Trail Apt. 832,Port Cameronton,21611,001-583-423-3366x396,Barrister's clerk,9,127.38,1,0,Surburban,0,Web,Buy One Get One,1,1.7558330652056284
Maria Greene,294 Dickson Glens Suite 887,Bishopfort,33733,(498)794-4655x55865,Logistics and distribution manager,9,29.99,0,1,Surburban,1,Web,Discount,0,1.4613688658386597
Jeffrey Robinson,676 Foster Field Suite 678,Geraldshire,68629,(736)963-1017x4699,Chartered accountant,9,29.99,0,1,Urban,1,Web,No Offer,0,0.7634076829366389
Betty Wolf,3128 Tammy Springs Suite 856,Pamelachester,57291,001-037-064-0672x81045,"Scientist, clinical (histocompatibility and immunogenetics)",1,70.17,1,0,Surburban,0,Web,No Offer,0,0.7711001463408426
Samuel Parker,94373 Hughes Trace Suite 663,North Stephaniemouth,46703,+1-904-377-7278,Training and development officer,11,262.78,1,0,Urban,1,Phone,Buy One Get One,0,1.2103609882853905
Leah Hansen,854 Frye Plaza,Port Rebecca,96544,(844)553-8902,Records manager,10,138.83,1,0,Urban,0,Phone,No Offer,0,1.1183244456418682
Sarah Rocha,67192 Brenda Skyway,Erikaview,80403,001-960-177-1095x252,Chief Executive Officer,6,505.48,1,1,Surburban,1,Phone,No Offer,0,1.3240000969846082
Alexis Moore,439 Danny Ports Apt. 909,Gonzalesbury,11158,337.280.7504x772,Intelligence analyst,11,92.28,0,1,Surburban,1,Web,Buy One Get One,0,1.0812028052800478
Patrick Wallace,5056 Charles Stravenue Apt. 546,Kingland,08974,949-833-4648,Warehouse manager,4,209.79,0,1,Rural,0,Multichannel,Discount,1,2.1143991379009006
Kathleen Aguirre,2455 Cantrell Lock Suite 614,Stevenview,75690,+1-338-706-5260,Health and safety adviser,3,34.22,1,0,Urban,1,Phone,Discount,0,0.5470699533556813
Kristy Jones,80648 Morris Station Apt. 272,North Stephaniebury,90509,462.410.1204,Mechanical engineer,2,152.95,0,1,Surburban,0,Web,No Offer,0,1.2253955015269888
Jennifer Davis,32493 Wilson Branch Apt. 195,Graceton,98067,(482)497-5922x03977,Publishing copy,5,427.17,1,1,Urban,0,Web,No Offer,0,0.7276234603592571
Stephen Strickland,8248 Sara Court Apt. 706,Lake Monicafort,81198,001-910-127-7489x140,Museum/gallery curator,1,163.58,0,1,Urban,0,Web,Buy One Get One,1,1.5678136830334315
John Bailey,742 Mendoza Isle Suite 199,East Margaretview,09359,001-788-741-2583x8064,"Research officer, political party",1,75.83,1,0,Surburban,0,Phone,No Offer,1,2.1633740770780534
April Santos,810 Stacey Prairie Suite 341,North Alexis,45664,855.411.4923x1465,Textile designer,11,184.17,1,0,Surburban,0,Phone,Buy One Get One,0,0.9272890928468808
Cathy Mckay,273 Carmen Village,West Amanda,40011,+1-066-806-8719,Research scientist (medical),10,466.25,0,1,Urban,0,Phone,No Offer,0,1.0308556096407457
Holly Cobb,31488 Brooks Divide Suite 700,Tannermouth,15655,(706)273-8514x07712,"Pharmacist, community",7,151.91,0,1,Surburban,1,Web,Buy One Get One,0,1.0765453682753676
Diane Ruiz,180 Elizabeth Unions,Mercadotown,79872,1243201968,"Sales professional, IT",1,148.57,0,1,Urban,0,Web,Buy One Get One,0,1.2121900898967861
Jennifer English,02644 Amanda Crescent Suite 404,Marissafort,45002,8068522841,Community arts worker,2,200.23,1,0,Surburban,0,Phone,Buy One Get One,0,1.7230994494699092
Rodney Rodriguez,884 White Flats Apt. 181,Herringstad,75187,001-371-978-1696x22359,Radiation protection practitioner,5,663.14,1,1,Surburban,1,Multichannel,Buy One Get One,1,1.9531494555536675
Cody Calhoun,93827 John Branch Suite 112,Arnoldbury,62707,(703)573-4220,Patent attorney,4,383.9,0,1,Surburban,0,Web,Buy One Get One,0,0.8068530721409647
Tara Sosa,156 Peter Union Suite 011,West Destinyton,71828,919.886.5963,Fitness centre manager,2,227.46,1,0,Urban,0,Web,No Offer,0,1.0612612241145543
William Duran,3408 Kenneth Turnpike,Boydberg,50575,+1-107-741-7372,Field seismologist,8,212.27,0,1,Urban,1,Multichannel,Buy One Get One,0,1.4650919528507726
Gilbert Ball,16627 Camacho Junctions,East Stephenville,93210,001-098-059-9410,Telecommunications researcher,6,97.9,0,1,Surburban,1,Phone,Discount,0,1.396386817698564
Jennifer Meyer,607 Robinson Greens,West Andrea,93801,589.310.4434x15317,Magazine features editor,7,208.25,0,1,Surburban,1,Multichannel,Buy One Get One,0,0.8728113313431974
Michael Brown,15886 Kathy Green,North Deborahborough,21545,425.374.4538x164,"Administrator, Civil Service",12,88.65,1,0,Surburban,0,Web,Discount,0,0.400585427313092
John Joyce,1194 Fitzgerald Unions Suite 655,Lake Alexandria,63576,699.329.7924x934,Bonds trader,10,64.55,1,0,Surburban,1,Phone,Buy One Get One,0,0.5800217003045919
William Navarro,5896 Harvey Path Suite 311,Gravesberg,03415,441.268.4760x811,"Civil engineer, consulting",2,454.04,1,0,Surburban,0,Web,Buy One Get One,0,1.108600255799343
Justin Robertson,626 Jennifer Extensions,Ivanland,95361,001-541-813-0805x895,Technical sales engineer,1,29.99,0,1,Urban,0,Web,Buy One Get One,0,1.2218417394293744
Marissa Mccarthy,85742 Laura Causeway Suite 687,North Sarahbury,48557,001-133-647-7404x404,Risk manager,7,157.63,1,0,Urban,1,Phone,Discount,0,0.6812419276228312
Tamara Jacobs,5439 Steven Mission Suite 451,West Adam,07259,643-454-6839,"Journalist, magazine",3,29.99,0,1,Urban,1,Phone,Discount,0,1.203852469475485
Nicholas Cabrera,06649 Jeffrey Place,New Kylehaven,08566,+1-747-024-1612x31319,Restaurant manager,10,119.63,0,1,Rural,0,Web,Discount,0,0.2383982329003954
William Moreno,7402 Blankenship Views,East Melissamouth,77614,(497)675-5350,Hospital pharmacist,4,317.96,0,1,Urban,0,Web,No Offer,0,0.1823943841385014
Brian Brown,07334 Waller Points,Johnhaven,71232,001-125-845-3386,"Sales professional, IT",3,138.44,1,0,Urban,1,Phone,Buy One Get One,0,1.2051295017283337
Jeremy Grant,418 Mary Villages,Joyton,00939,117.662.6916x1302,"Geologist, engineering",4,186.97,1,0,Urban,1,Web,No Offer,0,1.414692592513265
Deanna Guzman,265 Davis Cove Apt. 897,Bobbyville,32568,465.778.0102,"Scientist, clinical (histocompatibility and immunogenetics)",5,226.84,0,1,Surburban,1,Multichannel,No Offer,0,1.2898876428304984
Michele Holland,55352 Thomas Rapid,North Felicia,78363,248-826-0353,Administrator,3,351.2,1,0,Surburban,0,Multichannel,Buy One Get One,0,1.193872964442878
Caroline Hines,15142 Brown Land,Port Brittanyside,01376,2582944218,Tree surgeon,2,458.41,0,1,Surburban,0,Multichannel,Discount,0,1.2169464901382356
Matthew Cruz,6918 Howard Forge,Jeffreystad,63418,962.424.4396x8001,Metallurgist,5,135.64,1,0,Urban,0,Web,Discount,0,1.1435284199861155
Rachel Wiggins,6019 Castillo Hills,Madelineland,09811,043-738-5687x7516,Building surveyor,10,127.29,0,1,Urban,1,Phone,No Offer,0,1.271352274905146
Tina Shelton,2791 Angelica Trace,Rogerston,22633,004-464-5868x83416,Chiropodist,9,158.91,1,0,Rural,1,Web,Buy One Get One,1,2.6950065900116016
Heather Poole,16716 Amanda Lane,Johnville,47417,(293)762-1622,Secondary school teacher,1,478.49,0,1,Surburban,0,Multichannel,Buy One Get One,0,0.5791728528578513
Robert Phillips,2919 Smith Motorway Suite 530,Lake John,74632,804-547-4559,"Education officer, museum",11,138.08,1,0,Urban,0,Phone,Buy One Get One,0,1.1328467672529474
Sarah Perez,5573 Kenneth Views Suite 217,South Hollyshire,38652,+1-730-414-6329x0740,Exercise physiologist,1,525.42,0,1,Urban,1,Phone,Discount,0,0.9897154384080376
Michelle Morales,97761 Jackson Spur,New Dawn,43368,101.141.8669x962,Furniture designer,1,303.34,1,1,Urban,0,Web,Discount,1,2.310691110513681
Mr. Matthew Crawford,1334 Cruz Underpass Apt. 700,Hatfieldview,49336,(382)675-8978x46006,"Scientist, physiological",5,50.63,1,0,Urban,0,Phone,Discount,0,0.5997770401986484
Susan Smith,9275 Garcia Knoll Suite 869,South Spencer,18501,908.482.9786,Television camera operator,9,35.4,0,1,Surburban,1,Web,No Offer,0,1.0522811777225973
Tara Guerra,9346 Melanie Rapids,New Jenniferstad,82524,620-708-7163,Higher education lecturer,7,38.9,0,1,Surburban,1,Web,Buy One Get One,0,1.2441510389709423
James Moore,379 Richard Grove,South Megan,08854,902.435.1487x11669,Therapeutic radiographer,5,46.09,1,0,Urban,0,Web,No Offer,0,0.49663583633810515
Amber Brown,895 Robert Parkway Suite 369,Port Matthewland,20471,715-257-4401,"Teacher, adult education",6,333.21,1,0,Urban,1,Phone,Discount,0,0.5961132274917722
Allison Aguilar,451 Russell Avenue Suite 624,New Raymondville,95249,(987)693-2555,Medical physicist,2,584.37,1,0,Urban,1,Multichannel,Discount,1,2.0659772994942966
Jill Jones,19494 Donna Courts,Charlesmouth,91010,001-947-437-4698x6286,Tourism officer,6,29.99,0,1,Urban,1,Phone,Buy One Get One,0,1.675751880278768
Sherri Monroe,116 Ronnie Prairie,East Travisberg,41212,147.211.5550,Land/geomatics surveyor,4,78.96,0,1,Urban,1,Phone,No Offer,0,1.5665889542134503
Deborah Douglas,3772 Andrew Isle Suite 914,South Brad,67466,(867)338-2121x9432,Analytical chemist,4,53.42,0,1,Surburban,0,Phone,Discount,0,1.7825088590102545
Travis Edwards,8603 Christine Shoal,Lake Melissa,03616,611-121-0398x6314,Photographer,3,314.67,1,0,Rural,1,Web,No Offer,0,0.3230266933992315
Monica Frank,54367 Hernandez Common,Lewismouth,30056,+1-560-202-2663x17259,"Presenter, broadcasting",5,306.21,0,1,Surburban,0,Web,Buy One Get One,0,0.971127494353007
Tina Long,867 Schwartz Camp Apt. 489,North Sarah,10078,429-634-2334,"Surveyor, building",4,72.38,1,0,Rural,1,Web,Buy One Get One,1,1.5899301585570098
Tyler Macias,05634 Patricia Squares Apt. 286,Charlesshire,03606,001-517-086-4045,"Librarian, public",1,375.03,1,0,Surburban,0,Phone,No Offer,0,0.686076418315466
Rachel Strong,147 Gabrielle Brooks,Cynthiamouth,61868,(410)566-9753x056,Arts administrator,3,163.76,1,0,Surburban,1,Phone,Buy One Get One,0,1.9166590898935747
Tyler Clark,45150 Cooper Tunnel,Lake Stacey,05374,486.522.2164,Copy,6,178.37,1,0,Surburban,1,Web,Discount,1,2.0135641443803056
Anna Shaffer,493 Morgan Greens,East Johnland,85626,793.130.0078,Hotel manager,1,522.77,1,0,Surburban,1,Multichannel,No Offer,0,0.7230481332191363
Angela Barry,2782 Bishop Estates,Williamshire,60418,+1-180-799-3515,Museum/gallery curator,8,59.95,1,0,Urban,0,Phone,No Offer,0,1.0454054306984712
Brian Riddle,913 Smith Mount,Meyerchester,50940,387-613-4519x246,Clinical molecular geneticist,6,569.14,0,1,Surburban,1,Web,No Offer,0,0.895706457094795
Joseph Howard,39063 Stacy Junctions,Port Jefferymouth,59572,(183)320-9826,Fast food restaurant manager,4,275.27,1,0,Rural,1,Phone,No Offer,0,0.8644050015093242
Alexander Patterson,528 Janet Lane Suite 687,Kelleyberg,61606,+1-135-958-7679,Mudlogger,1,29.99,0,1,Urban,0,Web,No Offer,0,0.738487457286747
Linda Holmes,17702 Kelly Plain Apt. 429,Everettshire,41843,840-132-1284x289,Metallurgist,2,675.88,1,1,Urban,1,Phone,Discount,0,1.704127819034848
Elizabeth Johnson,224 Bryant Drives,North Peterfurt,16361,503-308-5936,Museum education officer,10,161.65,1,0,Surburban,0,Web,Buy One Get One,0,1.5397751042151513
Kathryn Meza MD,523 Krystal Track Suite 780,Ericville,54453,7391978773,Health and safety adviser,11,568.56,1,1,Urban,1,Multichannel,Buy One Get One,0,1.3781915268710567
Amy Figueroa,70869 Valerie Cove,New Scott,47393,353-769-3698x8660,"Psychologist, sport and exercise",9,257.6,1,1,Urban,1,Phone,No Offer,0,0.804148222945767
Paul Thomas,93008 James Knoll,Port Kristin,22668,314.168.2315,Research scientist (physical sciences),2,269.13,0,1,Surburban,0,Multichannel,Buy One Get One,0,0.5062404380196992
Raymond Gould,39332 Michael Knoll Suite 887,Masontown,95901,+1-979-809-7031,Pathologist,12,32.51,0,1,Rural,0,Phone,No Offer,0,1.2487422137399355
Felicia Mullins,64478 Jordan Port Suite 180,Kelleyfort,74503,8953344557,Barrister,11,99.05,1,0,Urban,1,Phone,No Offer,0,1.3984440292314875
Brooke Smith,8761 Ronald Cove,Jacksonborough,66979,497.549.6415x9196,Neurosurgeon,7,340.72,1,0,Urban,0,Web,Discount,0,0.3316198917135692
Joseph Hines,619 Garcia Meadow,Keystad,29510,875-929-8521,Television floor manager,9,100.86,1,0,Surburban,1,Phone,Discount,0,1.8165154948628919
Jordan Day,9041 David Ford,East Joshuatown,12824,001-650-210-6365,Occupational therapist,3,1118.27,1,1,Surburban,1,Multichannel,Buy One Get One,0,1.3403157353244581
Sarah Curtis,13067 Sheila Village,Collinston,02527,001-393-954-6097x6720,Advertising account planner,2,214.95,0,1,Rural,1,Web,Buy One Get One,0,1.218802010770857
Melissa Hammond,22349 Nicholas Forest Suite 904,Port Elaine,61679,+1-305-053-7229x7037,Energy engineer,11,143.91,0,1,Surburban,0,Phone,Buy One Get One,0,0.9723046766563832
Tammy Jones,3190 George Walk Suite 993,North Zachary,37885,(392)463-4569,Hydrogeologist,10,1097.45,0,1,Surburban,1,Phone,No Offer,1,1.4902816112123745
Ashley Cortez,8894 Christopher Hollow Apt. 381,Smithview,00946,779.150.2474,Seismic interpreter,6,263.84,0,1,Rural,1,Web,Buy One Get One,1,2.103975722984271
Benjamin Bullock,8972 Hall Ways,Andrewland,02640,(952)060-3677,Clinical cytogeneticist,7,45.72,1,0,Urban,0,Phone,No Offer,0,0.5249730452439455
Stephen Jones,32828 Guerra Crossing,North Jasonshire,04000,001-345-561-7376,Medical laboratory scientific officer,2,243.5,1,1,Surburban,0,Phone,Discount,0,1.034531099829044
Denise Mason,62059 Pierce Club Suite 525,Susanmouth,31889,100-827-5786x0118,Gaffer,8,58.28,0,1,Urban,0,Phone,Discount,0,1.449209535343806
Antonio Bullock,124 Montgomery Forest Suite 159,East Jenniferside,48008,182-363-9768x1008,"Engineer, civil (consulting)",2,225.35,1,0,Urban,0,Phone,No Offer,0,1.1726101381717011
Patrick Dyer,87055 Gill Coves Apt. 919,Barnesview,35171,(495)802-0594,Video editor,3,222.8,1,0,Urban,0,Web,Discount,0,0.8017883926421892
Richard Collins,58276 Gonzalez Highway Suite 490,Reidstad,96789,036-284-7316x9852,Professor Emeritus,1,29.99,1,0,Rural,1,Web,Discount,0,0.9275723166865396
Kurt Carey,551 Jones Glens Apt. 095,Simpsonstad,33175,001-659-487-0811,"Psychotherapist, dance movement",1,313.98,0,1,Surburban,0,Web,No Offer,0,1.0202031019973852
Susan Washington,24977 Erica Trail,Williamsonborough,82427,5005570202,Ceramics designer,6,105.87,1,0,Surburban,1,Web,Discount,0,1.4088063918385414
Carolyn White,726 Barbara Ways,Port Laura,15599,9929612277,"Pharmacist, community",5,29.99,0,1,Surburban,1,Web,Buy One Get One,0,1.3607766554202367
Amy Bernard,18687 Ramirez Highway,Port Terri,17182,134.681.6653,Chartered public finance accountant,3,244.64,1,0,Surburban,0,Phone,Buy One Get One,0,0.9549630894133215
Ann Lee,8476 Brown Summit Apt. 441,New Travis,30417,099.853.1814x86593,Engineering geologist,12,49.5,0,1,Surburban,1,Phone,Buy One Get One,0,1.4136979970200991
Brandon Mcdonald,474 Hayes Glens,East Mauriceburgh,00597,298-337-1575x69086,Geographical information systems officer,7,29.99,1,0,Rural,1,Web,Buy One Get One,0,1.3086153150075894
Nicholas Jordan,70898 Martin Park Apt. 047,South Anthony,62697,664-753-1661x8274,"Psychologist, prison and probation services",1,29.99,1,0,Surburban,0,Web,Discount,1,2.151313060319615
Jessica Miller,240 Catherine Shoal Suite 478,Cynthiafort,12669,775.564.8456x250,Geophysical data processor,7,56.46,1,0,Urban,1,Web,Buy One Get One,0,1.1540487041618532
William Dominguez,25513 Acevedo Ville Apt. 091,Josephhaven,91271,(957)144-9350,Data processing manager,4,110.29,0,1,Urban,0,Web,No Offer,0,0.4460022946580102
Christine Sharp,9891 Traci Trail Apt. 306,Millstown,82264,+1-961-654-0614,Warden/ranger,10,300.6,1,1,Urban,0,Multichannel,Discount,0,1.5115744291749251
Dennis Wilkinson,046 Tina Spur,Normanmouth,43185,(183)517-6885x43326,"Pilot, airline",3,29.99,0,1,Surburban,1,Web,Buy One Get One,0,0.6658115505920568
Lisa Peck,03630 George Crossing,Sanchezfort,45660,172.740.6998,Brewing technologist,9,174.64,0,1,Urban,1,Web,No Offer,0,1.0597979768598664
Kayla Carr,20520 Christopher Islands,New Joshua,38727,+1-683-637-1610x766,Haematologist,5,771.92,0,1,Surburban,1,Multichannel,No Offer,0,0.7039309890203345
Jordan Weber,014 Gerald Mews Suite 136,Russoton,18339,789-771-3206x8674,"Administrator, local government",1,215.23,1,0,Urban,1,Multichannel,Buy One Get One,0,1.6925706559096367
Evan Todd,22132 Joshua Stream Apt. 739,Scottmouth,01244,720-982-5383,Network engineer,7,192.12,1,0,Urban,0,Web,No Offer,0,1.5078848960529827
Ashley Sanchez,192 Dakota Fall Suite 080,Fergusonmouth,76156,274-321-6533x598,Textile designer,6,40.02,0,1,Surburban,0,Web,No Offer,0,0.7216897665305115
Brandon Webb,5933 Mary Viaduct,Benjaminfort,09177,3602600231,"Teacher, English as a foreign language",8,29.99,1,0,Surburban,0,Web,Buy One Get One,1,2.178197330471514
Ryan Chambers,46594 Marcus Plaza,South Travismouth,69086,001-529-635-8571x2208,Health physicist,10,275.04,1,0,Rural,0,Web,No Offer,0,1.3658540297737158
Jonathan Robles,60816 Matthew Cliffs Suite 667,Taylorton,12453,229.445.1968,Research scientist (physical sciences),2,518.53,0,1,Surburban,1,Phone,Discount,1,1.5739666388735756
Amanda Franklin,7387 Michelle Mission Apt. 430,Fishershire,99682,820.993.2915x067,Petroleum engineer,3,454.0,0,1,Urban,0,Multichannel,Discount,0,0.5459973420203745
Gerald Austin,400 Oconnor Meadows Apt. 038,West Justinmouth,21267,916.947.9626,"Administrator, local government",3,342.64,0,1,Surburban,0,Phone,No Offer,0,0.9227177490839232
Rachael Haynes,05800 Martinez Point Suite 806,Cervantesview,79791,047-870-9030,Comptroller,8,337.09,1,0,Surburban,0,Phone,No Offer,0,0.47897677011335027
Douglas Williams,9755 Mary Turnpike Suite 433,East Lindsaybury,46056,+1-229-646-2389x86766,Network engineer,1,1311.69,1,1,Surburban,1,Multichannel,Buy One Get One,0,1.1124245887921083
Tony Mclaughlin,5046 Erin Orchard Suite 492,Danielstad,03334,+1-833-055-2789,"Lighting technician, broadcasting/film/video",1,817.36,1,1,Urban,1,Phone,Buy One Get One,1,1.5853444574697118
James Guerrero,65888 Kenneth Bypass Suite 387,South Cynthia,83451,+1-795-309-4380,"Surveyor, mining",10,246.4,1,0,Urban,0,Phone,Buy One Get One,0,0.8718747503946704
Travis Sherman,7941 Larry Rue Apt. 669,Taylorbury,55740,816.680.1671x076,Senior tax professional/tax inspector,1,406.33,0,1,Surburban,0,Web,Discount,0,0.6556064754771431
Zachary Garcia,8142 Joshua Pass Suite 811,Thomasville,85238,+1-635-508-6662x13672,Herbalist,11,98.05,0,1,Surburban,1,Web,Discount,0,0.9648555568973775
Dr. Jamie Phillips,51754 Cowan Pike,Williammouth,87976,6662318675,Transport planner,1,186.69,1,0,Surburban,0,Phone,Buy One Get One,0,1.3558874128614022
Pamela Howell,5678 Potter Ridge,Lake Jamie,26621,(793)327-6597,Biomedical engineer,1,29.99,0,1,Surburban,0,Web,No Offer,1,1.8169803726844018
Mark Alexander,405 Michael Isle Suite 790,Terrimouth,98910,451-081-0654,Geochemist,8,29.99,1,0,Surburban,1,Web,No Offer,0,1.0415483747834526
John Espinoza,3620 Kelsey Brook Apt. 527,Susanbury,98974,001-043-592-6927x8117,Herpetologist,1,586.52,1,0,Rural,1,Multichannel,No Offer,0,1.1463506896762503
Catherine Jackson,56442 Craig Villages Apt. 567,Katrinahaven,11418,+1-261-928-1966x70338,"Presenter, broadcasting",8,286.25,0,1,Urban,1,Multichannel,Buy One Get One,0,0.7231655222163476
John Dawson,05043 Ethan Lakes Suite 148,Fuentesburgh,99505,721.434.2163x920,"Accountant, chartered",10,89.45,1,0,Surburban,1,Web,No Offer,0,0.9696110088100467
Nicholas Rocha,67816 Anderson Loaf,Mcdonaldhaven,20603,416-020-7835x398,Gaffer,8,194.81,1,0,Urban,1,Web,Buy One Get One,1,1.6228616371536422
Stephanie Powell,838 Cheryl Ford,Lake Kellyton,47628,+1-593-410-2289x413,Advertising account executive,10,33.57,1,0,Urban,0,Phone,Discount,0,0.7563005747647039
Jessica Potts MD,595 Ricky Flat,New Paulshire,68841,163.188.2267x43788,Mechanical engineer,9,140.33,1,0,Rural,1,Phone,Buy One Get One,0,0.7026800174533963
Matthew Hoffman,2652 Brandon Valley Apt. 028,Thomasmouth,55258,164.568.9424,Jewellery designer,1,382.15,0,1,Urban,0,Phone,Discount,1,2.1427983893117606
Betty Garcia,366 Mendoza Drive,Lake Curtisfurt,27535,(762)646-3705,Fisheries officer,5,63.2,0,1,Rural,0,Phone,Discount,0,0.7806788427989189
Raven Hood,5748 Chambers Canyon Apt. 608,New Lindsey,79223,(221)712-9736x2165,"Administrator, arts",10,148.23,0,1,Urban,1,Phone,No Offer,0,1.1940688111548619
Justin Ford,9827 James Garden Apt. 847,West Laurastad,95754,001-850-882-1884x2514,Hydrologist,3,123.2,1,0,Urban,1,Phone,Discount,0,1.1892013516734472
Dr. Amanda Malone,694 Amanda Club,Finleyborough,89029,6048704674,"Scientist, research (life sciences)",1,485.53,1,0,Urban,0,Web,Buy One Get One,0,0.550246559364078
Jessica Rowe,000 Anderson Walk,Lake Benjamin,22187,+1-720-890-7778x944,Merchant navy officer,1,398.71,1,0,Rural,0,Web,Buy One Get One,0,1.2169417234375315
Sergio Garrison,57741 Tonya Rapids,Brandystad,40782,559.544.5054x9697,Actuary,9,46.56,1,0,Surburban,0,Web,Discount,1,2.270291275439156
Crystal Pineda,6399 Cody Pass Suite 312,Lake Robert,33374,530-926-4019x0426,Passenger transport manager,9,29.99,0,1,Surburban,0,Phone,No Offer,0,1.426804280048315
Jeremiah Lee,9936 Roberts Shores Suite 191,Lake Stephaniehaven,27408,+1-845-647-2433,Architectural technologist,1,162.82,1,0,Surburban,0,Phone,No Offer,1,1.9101760290244953
Scott Miranda,195 Brian Orchard,Caseyview,76038,2108181819,Film/video editor,2,2080.78,1,1,Rural,1,Phone,Buy One Get One,0,1.889715805722806
Heather Chapman,2772 Jose Hill Apt. 552,Kanefort,27864,327-838-1805x32307,"Geologist, wellsite",10,85.31,1,0,Urban,0,Web,No Offer,0,1.3292377008249807
Hannah Moreno,70441 Todd Mountain,Lake Williamberg,65451,(511)426-4707x22043,"Journalist, newspaper",2,180.48,1,0,Urban,0,Phone,Discount,0,0.9654070849103841
Lydia Parker,88731 Kathleen Vista Apt. 575,Cathychester,55258,352.064.2421,Ship broker,7,139.53,0,1,Surburban,1,Phone,Discount,0,1.0887060902623729
John Weiss,846 Myers Center,East Sarah,96957,423-284-2890x72451,Petroleum engineer,7,151.89,1,0,Urban,0,Web,No Offer,0,0.6108102288577004
Jennifer Medina,9765 Walters Branch,South Christopherside,27953,5696643773,Chief of Staff,10,29.99,1,0,Urban,0,Phone,No Offer,0,1.1778115409418262
Heather Chaney,0126 Ramirez Way Apt. 945,South Michaelchester,49350,830-729-2105x6852,Contractor,1,651.65,1,1,Urban,1,Web,No Offer,0,0.7701493290096215
Gregory Morgan,3392 Stewart Prairie,New Amandaburgh,22683,347.486.5636,Neurosurgeon,10,209.02,0,1,Rural,0,Multichannel,Buy One Get One,0,0.8411902794282788
James Ramirez,574 Alexandria Crossroad,North Amyview,12123,(462)139-7576x150,"Editor, film/video",1,305.09,1,1,Surburban,0,Phone,Buy One Get One,1,1.5681798519574532
Amber Daniels,251 Smith Forges,East Doris,16815,001-678-248-8763,Geoscientist,2,424.44,0,1,Urban,0,Phone,Discount,0,0.7074700803570468
Kerry Morris,679 Megan Fort,South Jimmyfurt,57742,917-148-2302,Gaffer,10,138.11,0,1,Urban,0,Phone,Buy One Get One,0,1.5264250658518685
Brittney Park,441 Kelly Haven Apt. 827,Richardmouth,69389,5892597723,Chartered loss adjuster,1,804.15,1,1,Surburban,1,Multichannel,Discount,1,1.5101248747125027
